관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,관리기관전화번호,위도,경도,데이터기준일자
부산광역시 부산진구청,부산광역시 부산진구 서면문화로 13,부산광역시 부산진구 부전동 474-3,생활방범,1,200,360도전방면,30,051-605-4646,35.158745,129.05716,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 중앙대로 795,부산광역시 부산진구 부전동 58-2,생활방범,1,200,360도전방면,30,051-605-4646,35.162898,129.063162,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 양성로6번길 27,부산광역시 부산진구 범전동 9-12,생활방범,2,200,360도전방면,30,051-605-4646,35.168,129.065939,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야대로747번가길 15-1,부산광역시 부산진구 부암동 128-28,생활방범,2,200,360도전방면,30,051-605-4646,35.160054,129.051884,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 부전로158번길 16-8,부산광역시 부산진구 부전동 347-10,생활방범,1,200,360도전방면,30,051-605-4646,35.161679,129.058295,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 시민공원로76번길 43-1,부산광역시 부산진구 범전동 290-27,생활방범,1,200,360도전방면,30,051-605-4646,35.165577,129.05972,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 범양로 6,부산광역시 부산진구 범전동 43-4,생활방범,2,200,360도전방면,30,051-605-4646,35.165692,129.06151,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 부전로66번길 50,부산광역시 부산진구 부전동 517-2,생활방범,5,200,360도전방면,30,051-605-4646,35.155847,129.057304,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 서전로10번길 32,부산광역시 부산진구 부전동 156-30,생활방범,4,200,360도전방면,30,051-605-4646,35.156492,129.059854,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야대로750번길 78,부산광역시 부산진구 부전동 464-17,생활방범,4,200,360도전방면,30,051-605-4646,35.154207,129.054925,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 신천대로78번길 28,부산광역시 부산진구 부전동 530-31,생활방범,1,200,360도전방면,30,051-605-4646,35.152006,129.056102,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 부전로65번길 9,부산광역시 부산진구 부전동 513-19,생활방범,3,200,360도전방면,30,051-605-4646,35.155861,129.054165,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 중앙대로666번길 50,부산광역시 부산진구 부전동 537-9,생활방범,1,200,360도전방면,30,051-605-4646,35.151097,129.062369,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 신천대로78번길 33,부산광역시 부산진구 부전동 576-1,생활방범,3,200,360도전방면,30,051-605-4646,35.150705,129.057015,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 부전로20번길 33,부산광역시 부산진구 부전동 524-55,생활방범,3,200,360도전방면,30,051-605-4646,35.153419,129.05675,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 신천대로 163,부산광역시 부산진구 부전동 560-10,생활방범,1,200,360도전방면,30,051-605-4646,35.156547,129.050689,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 신천대로78번길 17,부산광역시 부산진구 부전동 576-1,생활방범,1,200,360도전방면,30,051-605-4646,35.153375,129.055508,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 중앙대로680번가길 63,부산광역시 부산진구 부전동 168-74,생활방범,4,200,360도전방면,30,051-605-4646,35.156381,129.060803,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동천로85번길 1,부산광역시 부산진구 부전동 168-4,생활방범,3,200,360도전방면,30,051-605-4646,35.156319,129.062302,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 중앙대로 658,부산광역시 부산진구 부전동 536-3,생활방범,2,200,360도전방면,30,051-605-4646,35.151448,129.059247,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야대로750번길 14,부산광역시 부산진구 부전동 508-31,생활방범,4,200,360도전방면,30,051-605-4646,35.156808,129.053752,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 양성로89번길 4,부산광역시 부산진구 양정동 445-170,생활방범,1,200,360도전방면,30,051-605-4646,35.173296,129.06181,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 범양로 79,부산광역시 부산진구 양정동 445-256,생활방범,1,200,360도전방면,30,051-605-4646,35.171237,129.06294,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 범양로125번길 7,부산광역시 부산진구 양정동 506-17,생활방범,1,200,360도전방면,30,051-605-4646,35.174295,129.065359,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 중앙대로928번길 12,부산광역시 부산진구 양정동 350-1,생활방범,1,200,360도전방면,30,051-605-4646,35.172402,129.071649,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 양지로17번길 7,부산광역시 부산진구 양정동 361-17,생활방범,1,200,360도전방면,30,051-605-4646,35.16945,129.070666,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 양성로59번길 4,부산광역시 부산진구 양정동 445-282,생활방범,1,200,360도전방면,30,051-605-4646,35.17136,129.064263,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 거제대로23번길 9-1,부산광역시 부산진구 양정동 440,생활방범,1,200,360도전방면,30,051-605-4646,35.170798,129.066898,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 양성로37번길 9,부산광역시 부산진구 범전동 73-120,생활방범,1,200,360도전방면,30,051-605-4646,35.169982,129.064961,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 거제대로60번길 25,부산광역시 부산진구 양정동 386-10,생활방범,1,200,360도전방면,30,051-605-4646,35.173911,129.069346,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 양지로 13,부산광역시 부산진구 양정동 361-7,생활방범,1,200,360도전방면,30,051-605-4646,35.169293,129.069877,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 양정1동 300-4,생활방범,1,200,360도전방면,30,051-605-4646,35.173691,129.066932,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 양정1동 287-9,생활방범,1,200,360도전방면,30,051-605-4646,35.17564,129.067321,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 연수로36번길 25,부산광역시 부산진구 양정동 104-81,생활방범,1,200,360도전방면,30,051-605-4646,35.1729,129.075608,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 중앙대로970번가길 9,부산광역시 부산진구 양정동 144-16,생활방범,1,200,360도전방면,30,051-605-4646,35.175805,129.074862,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 연제로9번길 24,부산광역시 부산진구 양정동 114-7,생활방범,1,200,360도전방면,30,051-605-4646,35.175801,129.07698,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 범양로 66,부산광역시 부산진구 범전동 74-51,생활방범,1,200,360도전방면,30,051-605-4646,35.170454,129.062578,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 연수로11번길 40,부산광역시 부산진구 양정동 271-37,생활방범,4,200,360도전방면,30,051-605-4646,35.175095,129.073765,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 거제대로74번길 17,부산광역시 부산진구 양정동 315-7,생활방범,1,200,360도전방면,30,051-605-4646,35.175762,129.068376,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 양정로 10,부산광역시 부산진구 양정동 96-1,생활방범,1,200,360도전방면,30,051-605-4646,35.173157,129.074196,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 거제천로9번길 11,부산광역시 부산진구 양정동 359-2,생활방범,1,200,360도전방면,30,051-605-4646,35.175998,129.069828,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 중앙대로969번길 23,부산광역시 부산진구 양정동 274-1,생활방범,1,200,360도전방면,30,051-605-4646,35.176613,129.072178,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 양정로15번길 26,부산광역시 부산진구 양정동 52-2,생활방범,1,200,360도전방면,30,051-605-4646,35.172853,129.075533,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 양정로6번길 14,부산광역시 부산진구 양정동 95-7,생활방범,2,200,360도전방면,30,051-605-4646,35.173321,129.073421,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야대로587번길 21,부산광역시 부산진구 가야동 57-3,생활방범,3,200,360도전방면,30,051-605-4646,35.155874,129.035845,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 연수로11번길 68,부산광역시 부산진구 양정동 144-13,생활방범,1,200,360도전방면,30,051-605-4646,35.17609267,129.0746366,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진연로9번길 30,부산광역시 부산진구 양정동 199,생활방범,1,200,360도전방면,30,051-605-4646,35.177348,129.073265,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 중앙대로909번길 35,부산광역시 부산진구 양정동 389-2,생활방범,1,200,360도전방면,30,051-605-4646,35.172753,129.069478,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로 291,부산광역시 부산진구 연지동 41-3,생활방범,1,200,360도전방면,30,051-605-4646,35.172513,129.058059,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 성지로22번길 18,부산광역시 부산진구 연지동 47-2,생활방범,1,200,360도전방면,30,051-605-4646,35.17284,129.056124,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 연지로 4,부산광역시 부산진구 연지동 177-10,생활방범,1,200,360도전방면,30,051-605-4646,35.170413,129.050227,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 연지로13번길 23,부산광역시 부산진구 연지동 240-102,생활방범,1,200,360도전방면,30,051-605-4646,35.171793,129.050458,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로291번길 52,부산광역시 부산진구 연지동 23-2,생활방범,3,200,360도전방면,30,051-605-4646,35.17354,129.057103,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로183번가길,,생활방범,1,200,360도전방면,30,051-605-4646,35.168476,129.048053,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로265번길 33,부산광역시 부산진구 연지동 71-5,생활방범,1,200,360도전방면,30,051-605-4646,35.172289,129.05556,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 새싹로 184,부산광역시 부산진구 연지동 340-11,생활방범,1,200,360도전방면,30,051-605-4646,35.172615,129.04956,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 성지로14번길 33,부산광역시 부산진구 연지동 37-39,생활방범,1,200,360도전방면,30,051-605-4646,35.172157,129.056816,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 연지로39번길 45,부산광역시 부산진구 연지동 219-29,생활방범,1,200,360도전방면,30,051-605-4646,35.173074,129.054279,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로181번길 29-19,부산광역시 부산진구 부암동 319,생활방범,1,200,360도전방면,30,051-605-4646,35.167606,129.047023,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 연지로37번길 21,부산광역시 부산진구 연지동 220-118,생활방범,1,200,360도전방면,30,051-605-4646,35.172949,129.05315,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 전포대로209번길 26,부산광역시 부산진구 전포동 682,생활방범,4,200,360도전방면,30,051-605-4646,35.155438,129.063856,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로362번길 36,부산광역시 부산진구 전포동 316-51,생활방범,1,200,360도전방면,30,051-605-4646,35.157879,129.07094,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 전포대로199번길 40-10,부산광역시 부산진구 전포동 685-5,생활방범,3,200,360도전방면,30,051-605-4646,35.154932,129.063051,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 전포대로132번길 21,부산광역시 부산진구 전포동 373-22,생활방범,1,200,360도전방면,30,051-605-4646,35.14914,129.067428,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 봉수로20번길 3,부산광역시 부산진구 전포동 487-51,생활방범,1,200,360도전방면,30,051-605-4646,35.150383,129.070562,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로 320,부산광역시 부산진구 전포동 431-16,생활방범,1,200,360도전방면,30,051-605-4646,35.153406,129.071969,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로297번길 32,부산광역시 부산진구 전포동 330-874,생활방범,1,200,360도전방면,30,051-605-4646,35.15056,129.072499,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로305번길 25,부산광역시 부산진구 전포동 330-848,생활방범,1,200,360도전방면,30,051-605-4646,35.15146,129.072299,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 황령대로98번길 35,부산광역시 부산진구 전포동 504-318,생활방범,1,200,360도전방면,30,051-605-4646,35.148621,129.069248,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 봉수로20번길 28,부산광역시 부산진구 전포동 504-325,생활방범,1,200,360도전방면,30,051-605-4646,35.149602,129.069834,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 황령대로90번길 22,부산광역시 부산진구 전포동 504-217,생활방범,1,200,360도전방면,30,051-605-4646,35.149012,129.068839,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 전포대로162번가길,부산광역시 부산진구 전포동 316-301,생활방범,1,200,360도전방면,30,051-605-4646,35.151629,129.06681,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로362번길 9,부산광역시 부산진구 전포동 316-301,생활방범,1,200,360도전방면,30,051-605-4646,35.157043,129.071233,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동천로 53,부산광역시 부산진구 부전동 223-8,생활방범,4,200,360도전방면,30,051-605-4646,35.153445,129.062435,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 전포대로209번길 11,부산광역시 부산진구 전포동 687-8,생활방범,3,200,360도전방면,30,051-605-4646,35.155437,129.064491,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 봉수로42번길 42-1,부산광역시 부산진구 전포동 330-819,생활방범,1,200,360도전방면,30,051-605-4646,35.150795,129.071829,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 봉수로 15,부산광역시 부산진구 전포동 486-16,생활방범,1,200,360도전방면,30,051-605-4646,35.150542,129.070198,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로374번길 13,부산광역시 부산진구 전포동 191-410,생활방범,1,200,360도전방면,30,051-605-4646,35.158138,129.071747,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 신천대로 7,부산광역시 부산진구 전포동 892-22,생활방범,1,200,360도전방면,30,051-605-4646,35.149806,129.063826,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 봉수로 31,부산광역시 부산진구 전포동 484-47,생활방범,1,200,360도전방면,30,051-605-4646,35.15143,129.070998,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동성로112번길 129,부산광역시 부산진구 전포동 146-21,생활방범,1,200,360도전방면,30,051-605-4646,35.165448,129.066798,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동성로96번길 22,부산광역시 부산진구 전포동 187-53,생활방범,1,200,360도전방면,30,051-605-4646,35.159949,129.068773,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 중앙대로 792,부산광역시 부산진구 전포동 875-1,생활방범,1,200,360도전방면,30,051-605-4646,35.16181,129.063575,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 서전로47번길 16,부산광역시 부산진구 전포동 665-17,생활방범,1,200,360도전방면,30,051-605-4646,35.158676,129.064853,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로356번길 86,부산광역시 부산진구 전포동 191-661,생활방범,1,200,360도전방면,30,051-605-4646,35.159395,129.071823,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 냉정로160번길 17,부산광역시 부산진구 개금동 612-9,생활방범,1,200,360도전방면,30,051-605-4646,35.165196,129.068219,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로435번길 29-1,부산광역시 부산진구 전포동 33-143,생활방범,1,200,360도전방면,30,051-605-4646,35.162053,129.068306,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 전포대로275번길 59,부산광역시 부산진구 전포동 874-15,생활방범,1,200,360도전방면,30,051-605-4646,35.162858,129.063948,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 전포대로256번길 7,부산광역시 부산진구 전포동 193-38,생활방범,1,200,360도전방면,30,051-605-4646,35.159372,129.066065,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동성로112번길 108,부산광역시 부산진구 전포동 160-4,생활방범,1,200,360도전방면,30,051-605-4646,35.164677,129.067249,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동성로76번길 59,부산광역시 부산진구 전포동 316-7,생활방범,1,200,360도전방면,30,051-605-4646,35.15817,129.070938,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로373번길 45,부산광역시 부산진구 전포동 188-129,생활방범,1,200,360도전방면,30,051-605-4646,35.159289,129.069132,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 중앙대로848번길 51,부산광역시 부산진구 전포동 2-60,생활방범,1,200,360도전방면,30,051-605-4646,35.166294,129.067321,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 전포대로246번길 14,부산광역시 부산진구 전포동 201-3,생활방범,1,200,360도전방면,30,051-605-4646,35.158616,129.066359,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 서전로38번길 23,부산광역시 부산진구 전포동 671-15,생활방범,4,200,360도전방면,30,051-605-4646,35.156473,129.063833,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로 396-3,부산광역시 부산진구 전포동 191-339,생활방범,1,200,360도전방면,30,051-605-4646,35.160062,129.071065,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 중앙대로680번가길 55-7,부산광역시 부산진구 부전동 168-107,생활방범,4,200,360도전방면,30,051-605-4646,35.155898,129.060469,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동성로112번길 29,부산광역시 부산진구 전포동 178-45,생활방범,2,200,360도전방면,30,051-605-4646,35.161337,129.067144,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진남로435번길 67-9,부산광역시 부산진구 전포동 191-614,생활방범,2,200,360도전방면,30,051-605-4646,35.160789,129.068441,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 연수로54번길 14,부산광역시 부산진구 양정동 90-1,생활방범,2,200,360도전방면,30,051-605-4646,35.157196,129.061203,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동천로 93,부산광역시 부산진구 부전동 168-273,생활방범,4,200,360도전방면,30,051-605-4646,35.157201,129.06226,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 서전로38번길 9-9,부산광역시 부산진구 전포동 674-19,생활방범,3,200,360도전방면,30,051-605-4646,35.157283,129.064341,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 서전로46번길 31,부산광역시 부산진구 전포동 676-8,생활방범,2,200,360도전방면,30,051-605-4646,35.156123,129.06487,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 성지로74번길,,생활방범,1,200,360도전방면,30,051-605-4646,35.177129,129.054255,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 월드컵대로465번길 43,부산광역시 부산진구 초읍동 375-4,생활방범,1,200,360도전방면,30,051-605-4646,35.18278,129.052417,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 초읍천로108번길 26,부산광역시 부산진구 초읍동 280-1,생활방범,1,200,360도전방면,30,051-605-4646,35.180589,129.046516,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 초읍천로108번길 93,부산광역시 부산진구 초읍동 273-18,생활방범,1,200,360도전방면,30,051-605-4646,35.177489,129.047357,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 월드컵대로465번가길 28,부산광역시 부산진구 초읍동 370-17,생활방범,1,200,360도전방면,30,051-605-4646,35.183856,129.053141,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 새싹로 207-21,부산광역시 부산진구 초읍동 271-30,생활방범,1,200,360도전방면,30,051-605-4646,35.174562,129.048544,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 성지로62번길 25,부산광역시 부산진구 초읍동 603-1,생활방범,1,200,360도전방면,30,051-605-4646,35.176837,129.055529,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 새싹로 208,부산광역시 부산진구 초읍동 269-7,생활방범,1,200,360도전방면,30,051-605-4646,35.174777,129.048975,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 성지곡로 67,부산광역시 부산진구 초읍동 360-1,생활방범,1,200,360도전방면,30,051-605-4646,35.188454,129.04918,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 성지곡로16번길 49,부산광역시 부산진구 초읍동 312-26,생활방범,1,200,360도전방면,30,051-605-4646,35.1847,129.049599,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 성지곡로51번길 27,부산광역시 부산진구 초읍동 359-13,생활방범,1,200,360도전방면,30,051-605-4646,35.187734,129.047738,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 성지로104번길 13,부산광역시 부산진구 초읍동 183-3,생활방범,1,200,360도전방면,30,051-605-4646,35.179973,129.053188,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 새싹로278번길 8-9,부산광역시 부산진구 초읍동 288-23,생활방범,1,200,360도전방면,30,051-605-4646,35.180387,129.047794,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 성지로122번길 50-7,부산광역시 부산진구 초읍동 414,생활방범,2,200,360도전방면,30,051-605-4646,35.181825,129.053247,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 전포동 산12,생활방범,1,200,360도전방면,30,051-605-4646,35.163772,129.070706,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 전포동 산12,생활방범,1,200,360도전방면,30,051-605-4646,35.163772,129.070706,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 전포동 산13,생활방범,1,200,360도전방면,30,051-605-4646,35.163772,129.070706,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 전포동 산14,생활방범,1,200,360도전방면,30,051-605-4646,35.163772,129.070706,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 전포동 산15,생활방범,1,200,360도전방면,30,051-605-4646,35.163772,129.070706,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 전포동 산16,생활방범,1,200,360도전방면,30,051-605-4646,35.163772,129.070706,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 전포동 산17,생활방범,1,200,360도전방면,30,051-605-4646,35.163772,129.070706,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 전포동 산18,생활방범,1,200,360도전방면,30,051-605-4646,35.163772,129.070706,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 전포동 산19,생활방범,1,200,360도전방면,30,051-605-4646,35.163772,129.070706,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 전포동 산20,생활방범,1,200,360도전방면,30,051-605-4646,35.163772,129.070706,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 전포동 산21,생활방범,1,200,360도전방면,30,051-605-4646,35.163772,129.070706,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 전포동 산22,생활방범,1,200,360도전방면,30,051-605-4646,35.163772,129.070706,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 전포동 산23,생활방범,2,200,360도전방면,30,051-605-4646,35.163772,129.070706,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 전포동 산24,생활방범,1,200,360도전방면,30,051-605-4646,35.163772,129.070706,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 전포동 산12,생활방범,1,200,360도전방면,30,051-605-4646,35.163772,129.070706,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로223번길 85,부산광역시 부산진구 연지동 340-10,생활방범,3,200,360도전방면,30,051-605-4646,35.172677,129.050102,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 성지로114번길 11,부산광역시 부산진구 초읍동 180-20,생활방범,1,200,360도전방면,30,051-605-4646,35.180389,129.052178,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 엄광로 68-1,부산광역시 부산진구 가야동 657-62,생활방범,1,200,360도전방면,30,051-605-4646,35.147565,129.023434,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 백양순환로28번길 34-6,부산광역시 부산진구 당감동 705-4,생활방범,1,200,360도전방면,30,051-605-4646,35.167905,129.034946,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동천로107번길 12-17,부산광역시 부산진구 부전동 122-10,생활방범,2,200,360도전방면,30,051-605-4646,35.15855,129.061685,2023-10-18
부산광역시 부산진구청,,부산광역시 부산진구 개금동 590-5,생활방범,1,200,360도전방면,30,051-605-4646,35.154725,129.025169,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 중앙대로824번길 32-13,부산광역시 부산진구 전포동 162-4,생활방범,1,200,360도전방면,30,051-605-4646,35.164007,129.067105,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 가야대로684번길 54,부산광역시 부산진구 당감동 818-94,생활방범,1,200,360도전방면,30,051-605-4646,35.158963,129.046593,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 황령대로64번길 14,부산광역시 부산진구 전포동 374-27,생활방범,1,200,360도전방면,30,051-605-4646,35.148792,129.066861,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 진연로9번길 7,부산광역시 부산진구 양정동 238-4,생활방범,1,200,360도전방면,30,051-605-4646,35.178045,129.073826,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로 245,부산광역시 부산진구 연지동 198-1,생활방범,1,200,360도전방면,30,051-605-4646,35.171275,129.053691,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 당감서로 103,부산광역시 부산진구 당감동 764-2,생활방범,1,200,360도전방면,30,051-605-4646,35.168572,129.035322,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 당감서로100번길 74,부산광역시 부산진구 당감동 782-45,생활방범,1,200,360도전방면,30,051-605-4646,35.170794,129.033046,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 백양대로 68,부산광역시 부산진구 당감동 222-6,생활방범,1,200,360도전방면,30,051-605-4646,35.162418,129.042978,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 당감서로64번길 40,부산광역시 부산진구 당감동 717,생활방범,1,200,360도전방면,30,051-605-4646,35.16793,129.040705,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 동평로131번가길 3,부산광역시 부산진구 부암동 332-6,생활방범,1,200,360도전방면,30,051-605-4646,35.166498,129.044003,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 범양로125번길 19,부산광역시 부산진구 양정동 507-18,생활방범,1,200,360도전방면,30,051-605-4646,35.174331,129.064546,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 성지로122번길 73-2,부산광역시 부산진구 초읍동 630-31,생활방범,1,200,360도전방면,30,051-605-4646,35.183006,129.053259,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 월드컵대로 465,부산광역시 부산진구 초읍동 463,생활방범,1,200,360도전방면,30,051-605-4646,35.182406,129.050106,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 전포대로275번길 13,부산광역시 부산진구 전포동 591-1,생활방범,1,200,360도전방면,30,051-605-4646,35.161294,129.064778,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 범일로131번길 48,부산광역시 부산진구 범천동 735-11,생활방범,1,200,360도전방면,30,051-605-4646,35.143421,129.058219,2023-10-18
부산광역시 부산진구청,부산광역시 부산진구 엄광로497번길 8,부산광역시 부산진구 범천동 1517-73,생활방범,1,200,360도전방면,30,051-605-4646,35.143868,129.050387,2023-10-18
